Time,I
1.363,12.712744706352376
1.364,12.714742309228924
1.365,12.716739912105472
1.366,12.71873751498202
1.367,12.720735117858569
1.368,12.722732720735117
1.369,12.724730323611665
1.37,12.726727926488213
1.371,12.72872552936476
1.372,12.730723132241309
1.373,12.732720735117857
1.374,12.734718337994403
1.375,12.736715940870951
1.3760000000000001,12.7387135437475
1.377,12.740711146624047
1.3780000000000001,12.7427087495006
1.379,12.744706352377149
1.3800000000000001,12.746703955253697
1.381,12.748701558130245
1.3820000000000001,12.750699161006793
1.383,12.75269676388334
1.3840000000000001,12.754694366759889
1.385,12.756691969636435
1.3860000000000001,12.758689572512983
1.387,12.760687175389531
1.3880000000000001,12.76268477826608
1.389,12.764682381142627
1.3900000000000001,12.766679984019175
1.391,12.768677586895723
1.3920000000000001,12.770675189772271
1.393,12.77267279264882
1.3940000000000001,12.774670395525368
1.395,12.776667998401916
1.3960000000000001,12.778665601278464
1.397,12.780663204155012
1.3980000000000001,12.78266080703156
1.399,12.78465840990811
1.4000000000000001,12.786656012784658
1.401,12.788653615661206
1.4020000000000001,12.790651218537754
1.403,12.792648821414302
1.4040000000000001,12.79464642429085
1.405,12.796644027167398
1.4060000000000001,12.798641630043946
1.407,12.800639232920494
1.408,12.802636835797042
1.409,12.80463443867359
1.41,12.806632041550138
1.411,12.808629644426686
1.412,12.810627247303234
1.413,12.812624850179782
1.414,12.814622453056332
1.415,12.81662005593288
1.416,12.818617658809428
1.417,12.820615261685976
1.418,12.822612864562524
1.419,12.824610467439072
1.42,12.82660807031562
1.421,12.828605673192168
1.422,12.830603276068716
1.423,12.832600878945264
1.424,12.834598481821812
1.425,12.83659608469836
1.426,12.838593687574908
1.427,12.840591290451457
1.428,12.842588893328005
1.429,12.844586496204553
1.43,12.8465840990811
1.431,12.848581701957649
1.432,12.8505793048342
1.433,12.852576907710748
1.434,12.854574510587296
1.435,12.856572113463844
1.436,12.85856971634039
1.437,12.86056731921694
1.438,12.862564922093489
1.439,12.864562524970037
1.44,12.866560127846585
1.441,12.868557730723133
1.442,12.87055533359968
1.443,12.872552936476229
1.444,12.874550539352777
1.445,12.876548142229325
1.446,12.878545745105871
1.447,12.88054334798242
1.448,12.882540950858967
1.449,12.884538553735515
1.45,12.886536156612063
1.451,12.888533759488611
1.452,12.89053136236516
1.453,12.89252896524171
1.454,12.894526568118255
1.455,12.896524170994804
1.456,12.898521773871352
1.457,12.9005193767479
1.458,12.90251697962445
1.459,12.904514582500996
1.46,12.906512185377546
1.461,12.908509788254094
1.462,12.910507391130642
1.463,12.91250499400719
1.464,12.914502596883738
1.465,12.916500199760286
1.466,12.918497802636834
1.467,12.920495405513382
1.468,12.922493008389932
1.469,12.92449061126648
1.47,12.926488214143028
1.471,12.928485817019576
1.472,12.930483419896124
1.473,12.932481022772672
1.474,12.93447862564922
1.475,12.936476228525768
1.476,12.938473831402316
1.477,12.940471434278864
1.478,12.942469037155412
1.479,12.94446664003196
1.48,12.946464242908508
1.481,12.948461845785056
1.482,12.950459448661604
1.483,12.952457051538152
1.484,12.9544546544147
1.485,12.956452257291248
1.486,12.958449860167798
1.487,12.960447463044346
1.488,12.962445065920894
1.489,12.964442668797442
1.49,12.96644027167399
1.491,12.968437874550538
1.492,12.970435477427086
1.493,12.972433080303636
1.494,12.974430683180184
1.495,12.97642828605673
1.496,12.97842588893328
1.497,12.980423491809828
1.498,12.982421094686377
1.499,12.984418697562925
1.5,12.98641630043947
1.5010000000000001,12.98841390331602
1.502,12.990411506192569
1.5030000000000001,12.992409109069117
1.504,12.994406711945665
1.5050000000000001,12.996404314822213
1.506,12.99840191769876
1.5070000000000001,13.000399520575307
1.508,13.002397123451855
1.5090000000000001,13.004394726328403
1.51,13.006392329204951
1.5110000000000001,13.0083899320815
1.512,13.01038753495805
1.5130000000000001,13.012385137834595
1.514,13.014382740711143
1.5150000000000001,13.016380343587691
1.516,13.01837794646424
1.5170000000000001,13.02037554934079
1.518,13.022373152217336
1.5190000000000001,13.024370755093884
1.52,13.026368357970432
1.5210000000000001,13.028365960846982
1.522,13.030363563723531
1.5230000000000001,13.03236116660008
1.524,13.034358769476627
1.5250000000000001,13.036356372353175
1.526,13.038353975229724
1.5270000000000001,13.040351578106272
1.528,13.04234918098282
1.5290000000000001,13.044346783859368
1.53,13.046344386735916
1.5310000000000001,13.048341989612464
1.532,13.050339592489012
1.5330000000000001,13.05233719536556
1.534,13.054334798242108
1.5350000000000001,13.056332401118656
1.536,13.058330003995204
1.537,13.060327606871752
1.538,13.0623252097483
1.539,13.064322812624848
1.54,13.066320415501398
1.541,13.068318018377946
1.542,13.070315621254494
1.543,13.072313224131042
1.544,13.07431082700759
1.545,13.076308429884138
1.546,13.078306032760686
1.547,13.080303635637234
1.548,13.082301238513782
1.549,13.08429884139033
1.55,13.086296444266878
1.551,13.088294047143426
1.552,13.090291650019974
1.553,13.092289252896522
1.554,13.09428685577307
1.555,13.09628445864962
1.556,13.098282061526168
1.557,13.100279664402716
1.558,13.102277267279264
1.559,13.104274870155812
1.56,13.10627247303236
1.561,13.108270075908909
1.562,13.110267678785457
1.563,13.112265281662005
1.564,13.114262884538553
1.565,13.1162604874151
1.566,13.118258090291649
1.567,13.120255693168197
1.568,13.122253296044745
1.569,13.124250898921291
1.57,13.12624850179784
1.571,13.128246104674387
1.572,13.130243707550935
1.573,13.132241310427483
1.574,13.134238913304031
1.575,13.13623651618058
1.576,13.13823411905713
1.577,13.14023172193368
1.578,13.142229324810229
1.579,13.144226927686775
1.58,13.146224530563323
1.581,13.148222133439871
1.582,13.15021973631642
1.583,13.152217339192967
1.584,13.154214942069515
1.585,13.156212544946063
1.586,13.158210147822611
1.587,13.16020775069916
1.588,13.162205353575708
1.589,13.164202956452256
1.59,13.166200559328804
1.591,13.168198162205352
1.592,13.1701957650819
1.593,13.172193367958448
1.594,13.174190970834996
1.595,13.176188573711546
1.596,13.178186176588094
1.597,13.180183779464642
1.598,13.18218138234119
1.599,13.184178985217738
1.6,13.186176588094286
1.601,13.188174190970834
1.602,13.190171793847382
1.603,13.19216939672393
1.604,13.194166999600478
1.605,13.196164602477026
1.606,13.198162205353574
1.607,13.200159808230122
1.608,13.20215741110667
1.609,13.204155013983218
1.61,13.206152616859766
1.611,13.208150219736314
1.612,13.210147822612862
1.613,13.212145425489412
1.614,13.21414302836596
1.615,13.216140631242508
1.616,13.218138234119056
1.617,13.220135836995604
1.618,13.222133439872152
1.619,13.2241310427487
1.62,13.226128645625248
1.621,13.228126248501797
1.622,13.230123851378345
1.623,13.232121454254893
1.624,13.23411905713144
1.625,13.236116660007989
1.6260000000000001,13.238114262884537
1.627,13.240111865761085
1.6280000000000001,13.242109468637633
1.629,13.24410707151418
1.6300000000000001,13.246104674390727
1.631,13.24810227726728
1.6320000000000001,13.250099880143829
1.633,13.252097483020377
1.6340000000000001,13.254095085896925
1.635,13.256092688773473
1.6360000000000001,13.25809029165002
1.637,13.260087894526569
1.6380000000000001,13.262085497403117
1.639,13.264083100279665
1.6400000000000001,13.266080703156211
1.641,13.26807830603276
1.6420000000000001,13.270075908909307
1.643,13.272073511785855
1.6440000000000001,13.274071114662403
1.645,13.276068717538951
1.6460000000000001,13.2780663204155
1.647,13.280063923292047
1.6480000000000001,13.282061526168595
1.649,13.284059129045144
1.6500000000000001,13.286056731921692
1.651,13.28805433479824
1.6520000000000001,13.29005193767479
1.653,13.292049540551336
1.6540000000000001,13.294047143427886
1.655,13.296044746304434
1.6560000000000001,13.298042349180982
1.657,13.30003995205753
1.6580000000000001,13.302037554934078
1.659,13.304035157810626
1.6600000000000001,13.306032760687174
1.661,13.308030363563722
1.6620000000000001,13.31002796644027
1.663,13.312025569316818
1.6640000000000001,13.314023172193366
1.665,13.316020775069914
1.666,13.318018377946462
1.667,13.320015980823012
1.668,13.32201358369956
1.669,13.324011186576108
1.67,13.326008789452656
1.671,13.328006392329204
1.672,13.330003995205752
1.673,13.3320015980823
1.674,13.333999200958848
1.675,13.335996803835396
1.676,13.337994406711944
1.677,13.339992009588492
1.678,13.34198961246504
1.679,13.343987215341588
1.68,13.345984818218136
1.681,13.347982421094684
1.682,13.349980023971233
1.683,13.35197762684778
1.684,13.353975229724329
1.685,13.355972832600878
1.686,13.357970435477426
1.687,13.359968038353976
1.688,13.361965641230524
1.689,13.36396324410707
1.69,13.36596084698362
1.691,13.367958449860168
1.692,13.369956052736717
1.693,13.371953655613265
1.694,13.37395125848981
1.695,13.37594886136636
1.696,13.377946464242909
1.697,13.379944067119457
1.698,13.381941669996005
1.699,13.383939272872553
1.7,13.3859368757491
1.701,13.387934478625647
1.702,13.389932081502195
1.703,13.391929684378743
1.704,13.393927287255291
1.705,13.39592489013184
1.706,13.397922493008387
1.707,13.399920095884935
1.708,13.401917698761483
1.709,13.403915301638031
1.71,13.40591290451458
1.711,13.40791050739113
1.712,13.409908110267676
1.713,13.411905713144224
1.714,13.413903316020772
1.715,13.415900918897322
1.716,13.41789852177387
1.717,13.419896124650418
1.718,13.421893727526966
1.719,13.423891330403514
1.72,13.425888933280062
1.721,13.427886536156612
1.722,13.42988413903316
1.723,13.431881741909708
1.724,13.433879344786256
1.725,13.435876947662804
1.726,13.437874550539352
1.727,13.4398721534159
1.728,13.441869756292448
1.729,13.443867359168996
1.73,13.445864962045544
1.731,13.447862564922092
1.732,13.44986016779864
1.733,13.451857770675188
1.734,13.453855373551736
1.735,13.455852976428284
1.736,13.457850579304832
1.737,13.45984818218138
1.738,13.461845785057928
1.739,13.463843387934478
1.74,13.465840990811026
1.741,13.467838593687574
1.742,13.469836196564122
1.743,13.47183379944067
1.744,13.473831402317218
1.745,13.475829005193766
1.746,13.477826608070314
1.747,13.479824210946862
1.748,13.48182181382341
1.749,13.48381941669996
1.75,13.485817019576508
1.7510000000000001,13.487814622453056
1.752,13.489812225329604
1.7530000000000001,13.49180982820615
1.754,13.4938074310827
1.7550000000000001,13.495805033959249
1.756,13.497802636835797
1.7570000000000001,13.499800239712345
1.758,13.501797842588893
1.7590000000000001,13.50379544546544
1.76,13.505793048341989
1.7610000000000001,13.507790651218537
1.762,13.509788254095085
1.7630000000000001,13.511785856971631
1.764,13.51378345984818
1.7650000000000001,13.515781062724727
1.766,13.517778665601275
1.7670000000000001,13.519776268477823
1.768,13.521773871354371
1.7690000000000001,13.52377147423092
1.77,13.52576907710747
1.7710000000000001,13.527766679984015
1.772,13.529764282860564
1.7730000000000001,13.531761885737112
1.774,13.53375948861366
1.7750000000000001,13.535757091490211
1.776,13.53775469436676
1.7770000000000001,13.539752297243307
1.778,13.541749900119855
1.7790000000000001,13.543747502996403
1.78,13.545745105872951
1.7810000000000001,13.5477427087495
1.782,13.549740311626048
1.7830000000000001,13.551737914502596
1.784,13.553735517379144
1.7850000000000001,13.555733120255692
1.786,13.55773072313224
1.7870000000000001,13.559728326008788
1.788,13.561725928885336
1.7890000000000001,13.563723531761884
1.79,13.565721134638432
1.7910000000000001,13.56771873751498
1.792,13.569716340391528
1.793,13.571713943268078
1.794,13.573711546144626
1.795,13.575709149021174
1.796,13.577706751897722
1.797,13.57970435477427
1.798,13.581701957650818
1.799,13.583699560527366
1.8,13.585697163403914
1.801,13.587694766280462
1.802,13.58969236915701
1.803,13.591689972033558
1.804,13.593687574910106
1.805,13.595685177786654
1.806,13.597682780663202
1.807,13.59968038353975
1.808,13.601677986416298
1.809,13.603675589292846
1.81,13.605673192169396
1.811,13.607670795045944
1.812,13.609668397922492
1.813,13.61166600079904
1.814,13.613663603675588
1.815,13.615661206552137
1.816,13.617658809428685
1.817,13.619656412305233
1.818,13.62165401518178
1.819,13.623651618058329
1.82,13.625649220934877
1.821,13.627646823811425
1.822,13.629644426687973
1.823,13.63164202956452
1.824,13.633639632441067
1.825,13.635637235317615
1.826,13.637634838194163
1.827,13.639632441070711
1.828,13.64163004394726
1.829,13.643627646823813
1.83,13.64562524970036
1.831,13.647622852576909
1.832,13.649620455453457
1.833,13.651618058330005
1.834,13.653615661206551
1.835,13.6556132640831
1.836,13.657610866959647
1.837,13.659608469836195
1.838,13.661606072712743
1.839,13.663603675589291
1.84,13.66560127846584
1.841,13.667598881342387
1.842,13.669596484218935
1.843,13.671594087095484
1.844,13.673591689972032
1.845,13.67558929284858
1.846,13.677586895725128
1.847,13.679584498601676
1.848,13.681582101478226
1.849,13.683579704354774
1.85,13.685577307231322
1.851,13.68757491010787
1.852,13.689572512984418
1.853,13.691570115860966
1.854,13.693567718737514
1.855,13.695565321614062
1.856,13.69756292449061
1.857,13.699560527367158
1.858,13.701558130243706
1.859,13.703555733120254
1.86,13.705553335996802
1.861,13.70755093887335
1.862,13.709548541749898
1.863,13.711546144626446
1.864,13.713543747502994
1.865,13.715541350379544
1.866,13.717538953256092
1.867,13.71953655613264
1.868,13.721534159009188
1.869,13.723531761885736
1.87,13.725529364762284
1.871,13.727526967638832
1.872,13.72952457051538
1.873,13.731522173391928
1.874,13.733519776268476
1.875,13.735517379145024
1.8760000000000001,13.737514982021573
1.877,13.73951258489812
1.8780000000000001,13.741510187774669
1.879,13.743507790651217
1.8800000000000001,13.745505393527765
1.881,13.747502996404313
1.8820000000000001,13.74950059928086
1.883,13.75149820215741
1.8840000000000001,13.75349580503396
1.885,13.755493407910508
1.8860000000000001,13.757491010787056
1.887,13.759488613663605
1.8880000000000001,13.76148621654015
1.889,13.7634838194167
1.8900000000000001,13.765481422293249
1.891,13.767479025169797
1.8920000000000001,13.769476628046345
1.893,13.771474230922893
1.8940000000000001,13.77347183379944
1.895,13.775469436675989
1.8960000000000001,13.777467039552535
1.897,13.779464642429083
1.8980000000000001,13.781462245305631
1.899,13.78345984818218
1.9000000000000001,13.785457451058727
1.901,13.787455053935275
1.9020000000000001,13.789452656811823
1.903,13.791450259688371
1.9040000000000001,13.79344786256492
1.905,13.79544546544147
1.9060000000000001,13.797443068318016
1.907,13.799440671194564
1.9080000000000001,13.801438274071112
1.909,13.80343587694766
1.9100000000000001,13.80543347982421
1.911,13.807431082700758
1.9120000000000001,13.809428685577306
1.913,13.811426288453854
1.9140000000000001,13.813423891330402
1.915,13.81542149420695
1.9160000000000001,13.817419097083498
1.917,13.819416699960046
1.9180000000000001,13.821414302836594
1.919,13.823411905713144
1.92,13.825409508589692
1.921,13.82740711146624
1.922,13.829404714342788
1.923,13.831402317219336
1.924,13.833399920095884
1.925,13.835397522972432
1.926,13.83739512584898
1.927,13.839392728725528
1.928,13.841390331602076
1.929,13.843387934478624
1.93,13.845385537355172
1.931,13.84738314023172
1.932,13.849380743108268
1.933,13.851378345984816
1.934,13.853375948861364
1.935,13.855373551737912
1.936,13.85737115461446
1.937,13.85936875749101
1.938,13.861366360367558
1.939,13.863363963244106
1.94,13.865361566120654
1.941,13.867359168997202
1.942,13.86935677187375
1.943,13.8713543747503
1.944,13.873351977626848
1.945,13.875349580503396
1.946,13.877347183379944
1.947,13.87934478625649
1.948,13.88134238913304
1.949,13.883339992009589
1.95,13.885337594886137
1.951,13.887335197762685
1.952,13.889332800639233
1.953,13.89133040351578
1.954,13.893328006392329
1.955,13.895325609268877
1.956,13.897323212145425
1.957,13.899320815021971
1.958,13.90131841789852
1.959,13.903316020775067
1.96,13.905313623651615
1.961,13.907311226528163
1.962,13.909308829404711
1.963,13.91130643228126
1.964,13.91330403515781
1.965,13.915301638034355
1.966,13.917299240910904
1.967,13.919296843787452
1.968,13.921294446664
1.969,13.92329204954055
1.97,13.925289652417096
1.971,13.927287255293646
1.972,13.929284858170194
1.973,13.931282461046742
1.974,13.933280063923291
1.975,13.93527766679984
1.976,13.937275269676388
1.977,13.939272872552936
1.978,13.941270475429484
1.979,13.943268078306032
1.98,13.94526568118258
1.981,13.947263284059128
1.982,13.949260886935676
1.983,13.951258489812224
1.984,13.953256092688772
1.985,13.95525369556532
1.986,13.957251298441868
1.987,13.959248901318416
1.988,13.961246504194964
1.989,13.963244107071512
1.99,13.96524170994806
1.991,13.967239312824608
1.992,13.969236915701158
1.993,13.971234518577706
1.994,13.973232121454254
1.995,13.975229724330802
1.996,13.97722732720735
1.997,13.979224930083898
1.998,13.981222532960446
1.999,13.983220135836994
2.0,13.985217738713542
2.001,13.98721534159009
2.0020000000000002,13.989212944466638
2.003,13.991210547343186
2.004,13.993208150219736
2.005,13.995205753096284
2.0060000000000002,13.99720335597283
2.007,13.99920095884938
2.008,14.001198561725928
2.009,14.003196164602477
2.0100000000000002,14.005193767479025
2.011,14.007191370355573
2.012,14.00918897323212
2.013,14.011186576108669
2.0140000000000002,14.013184178985217
2.015,14.015181781861765
2.016,14.017179384738313
2.017,14.01917698761486
2.0180000000000002,14.021174590491407
2.019,14.023172193367955
2.02,14.025169796244503
2.021,14.027167399121051
2.0220000000000002,14.0291650019976
2.023,14.03116260487415
2.024,14.033160207750695
